number,date,VCRIX,CRIX,cluster
736,18/5/7,559.8966259,32750.57607,1
735,18/5/6,577.1233337,33430.97631,1
734,18/5/5,601.5093802,32491.57092,1
733,18/5/4,599.0034968,32510.02033,1
732,18/5/3,622.283738,30722.88554,1
731,18/5/2,648.5654153,30191.75528,1
730,18/5/1,661.3806313,30253.64684,1
729,18/4/30,661.3806313,31331.35692,1
728,18/4/29,671.6975087,30639.1297,1
727,18/4/28,690.0758724,29147.5142,1
726,18/4/27,690.5156378,29977.15552,1
725,18/4/26,580.3038967,28205.37682,1
724,18/4/25,517.3517882,31671.65866,1
723,18/4/24,531.240124,28951.205,1
722,18/4/23,553.7615692,28062.72042,1
721,18/4/22,574.2861961,28026.61972,1
720,18/4/21,570.8420495,27597.5128,1
719,18/4/20,571.7454138,26061.92158,1
718,18/4/19,570.4709209,24779.08693,1
717,18/4/18,592.0733128,23530.92459,1
716,18/4/17,609.0543634,23830.16875,1
715,18/4/16,607.1135742,24411.88024,1
714,18/4/15,632.8530102,23117.80423,1
713,18/4/14,659.6881455,22979.6367,1
712,18/4/13,534.806676,22991.21312,1
711,18/4/12,544.584506,20358.72617,1
710,18/4/11,566.6994617,19614.47594,1
709,18/4/10,585.7951932,19371.72905,1
708,18/4/9,607.493567,19728.02934,1
707,18/4/8,622.995769,19339.46774,1
706,18/4/7,630.990062,18693.65941,1
705,18/4/6,657.7138038,19441.45843,1
704,18/4/5,592.239287,19325.09202,1
703,18/4/4,573.0939155,21186.73729,1
702,18/4/3,586.9184233,19836.73083,1
701,18/4/2,599.3911481,19179.86259,1
700,18/4/1,624.8762588,19758.65729,1
699,18/3/31,624.8762588,19662.32317,1
698,18/3/30,497.884931,19945.99544,1
697,18/3/29,519.0741278,22405.46443,1
696,18/3/28,504.3517372,22292.8564,1
695,18/3/27,490.0623349,23470.5622,1
694,18/3/26,509.2080034,24673.69199,1
693,18/3/25,523.3849804,24925.72827,1
692,18/3/24,545.5750339,25480.90994,1
691,18/3/23,555.1150827,25434.69966,1
690,18/3/22,578.7470839,26253.72355,1
689,18/3/21,599.899794,26146.83332,1
688,18/3/20,588.8568337,25557.1946,1
687,18/3/19,613.9219793,24013.64324,1
686,18/3/18,591.1495884,23938.24955,1
685,18/3/17,616.0279106,25576.65807,1
684,18/3/16,642.2502667,25339.2001,1
683,18/3/15,538.4591408,25265.76598,1
682,18/3/14,560.3686227,28246.69759,1
681,18/3/13,572.9050581,28409.14445,1
680,18/3/12,565.6859911,29277.38383,1
679,18/3/11,568.3417445,27605.30285,1
678,18/3/10,592.4032092,28802.07962,1
677,18/3/9,573.9047996,28823.83893,1
676,18/3/8,542.2354682,30696.70095,1
675,18/3/7,522.1780389,32911.62332,1
674,18/3/6,544.3929896,34946.61018,1
673,18/3/5,567.1836158,34851.2297,1
672,18/3/4,591.3157257,34542.5149,1
671,18/3/3,616.4668216,34373.0474,1
670,18/3/2,634.0445623,34186.74082,1
669,18/3/1,645.2374316,33050.14601,1
668,18/2/28,645.2374316,34345.64498,1
667,18/2/27,660.1516837,33724.08675,1
666,18/2/26,687.8418098,32282.40118,1
665,18/2/25,689.32612,32015.47341,1
664,18/2/24,705.6835856,33774.23807,1
663,18/2/23,734.1163979,32399.78765,1
662,18/2/22,763.5856442,36690.59834,2
661,18/2/21,795.0951602,36983.0935,2
660,18/2/20,822.1709244,37130.18792,2
659,18/2/19,832.9050044,35841.86338,2
658,18/2/18,849.5821847,37914.44971,2
657,18/2/17,885.3814803,35814.37807,2
656,18/2/16,916.546281,35447.94334,2
655,18/2/15,913.5836789,34142.12374,2
654,18/2/14,948.2631453,30889.20396,2
653,18/2/13,968.4941644,32006.79571,2
652,18/2/12,996.9921373,29718.34312,2
651,18/2/11,1039.345013,31282.48985,2
650,18/2/10,1059.297652,31198.67834,2
649,18/2/9,1056.220809,28990.84918,2
648,18/2/8,1092.763614,26497.8278,2
647,18/2/7,1051.246862,27411.28287,2
646,18/2/6,843.8326043,24039.06858,2
645,18/2/5,814.8674649,29516.75724,2
644,18/2/4,843.9263175,32465.31762,2
643,18/2/3,854.7594275,31452.83534,2
642,18/2/2,784.528445,33370.50543,2
641,18/2/1,814.8723418,37667.68313,2
640,18/1/31,814.8723418,36777.1191,2
639,18/1/30,848.9464093,41288.77912,2
638,18/1/29,864.3151925,41566.84607,2
637,18/1/28,884.2162117,43686.10855,2
636,18/1/27,914.982159,41243.26254,2
635,18/1/26,948.0524083,39776.82789,2
634,18/1/25,988.2134765,40621.42797,2
633,18/1/24,1024.806055,40651.45077,2
632,18/1/23,1068.108804,39023.13863,2
631,18/1/22,1085.172401,39294.88978,2
630,18/1/21,1040.302851,41822.08255,2
629,18/1/20,1024.271958,47623.77815,2
628,18/1/19,1067.739299,42675.47842,2
627,18/1/18,1101.247489,42348.09815,2
626,18/1/17,1148.125733,40692.53904,2
625,18/1/16,731.6437832,40778.26805,2
624,18/1/15,748.2764758,52535.52603,2
623,18/1/14,750.4979906,54769.62015,2
622,18/1/13,773.3507725,57821.91428,2
621,18/1/12,759.9327756,55542.84586,2
620,18/1/11,708.6276762,51050.86457,2
619,18/1/10,736.2565483,56403.97559,2
618,18/1/9,758.2570093,57166.86602,2
617,18/1/8,747.2213129,57504.48488,2
616,18/1/7,778.5662782,62848.82399,2
615,18/1/6,771.2704378,62895.25939,2
614,18/1/5,804.013968,58899.68348,2
613,18/1/4,835.9828867,58500.8183,2
612,18/1/3,825.5966976,56888.01301,2
611,18/1/2,812.7909151,51843.04291,2
610,18/1/1,844.3460068,47588.09681,2
609,17/12/31,844.3460068,48365.44489,2
608,17/12/30,817.3924264,44812.19088,2
607,17/12/29,846.1830997,48048.23896,2
606,17/12/28,844.9675258,44592.60315,2
605,17/12/27,878.6111198,47111.28421,2
604,17/12/26,820.9026939,47440.63791,2
603,17/12/25,855.8178751,42875.22529,2
602,17/12/24,872.0055778,42768.68179,2
601,17/12/23,847.8750694,44805.40925,2
600,17/12/22,613.8666642,40537.65707,2
599,17/12/21,631.9374525,47949.28581,2
598,17/12/20,655.9308967,48494.25505,2
597,17/12/19,683.830755,49205.10296,2
596,17/12/18,700.150435,48795.65841,2
595,17/12/17,729.0548121,46807.97194,2
594,17/12/16,719.6551363,46296.36243,2
593,17/12/15,744.8097688,43101.33917,2
592,17/12/14,747.3187283,41990.06991,2
591,17/12/13,778.3025868,39402.84099,2
590,17/12/12,747.6880655,39636.24926,2
589,17/12/11,707.4062214,36621.45502,2
588,17/12/10,736.7734292,33368.48,2
587,17/12/9,729.1202959,33264.96143,1
586,17/12/8,753.1878723,35770.83609,2
585,17/12/7,487.1728119,37055.04575,1
584,17/12/6,466.107218,30382.40255,1
583,17/12/5,472.566487,28773.2363,1
582,17/12/4,475.2250903,27655.83851,1
581,17/12/3,494.6446771,26167.41196,1
580,17/12/2,514.6557544,25874.83554,1
579,17/12/1,504.923875,25927.54245,1
578,17/11/30,504.923875,24251.7514,1
577,17/11/29,427.725067,22897.33783,1
576,17/11/28,427.1504675,24760.17497,1
575,17/11/27,413.1664171,23907.72668,1
574,17/11/26,400.1996762,22919.62122,1
573,17/11/25,392.3509733,21905.81003,1
572,17/11/24,386.0458364,21194.79377,1
571,17/11/23,400.4298984,20410.34226,1
570,17/11/22,401.8234285,19878.16303,1
569,17/11/21,413.5369734,19168.40772,1
568,17/11/20,420.2256356,19465.44935,1
567,17/11/19,435.7510711,18905.10396,1
566,17/11/18,451.0775761,18695.30912,1
565,17/11/17,467.9636629,18354.36197,1
564,17/11/16,475.9688804,17895.23672,1
563,17/11/15,449.4932667,17597.77305,1
562,17/11/14,446.263505,16735.34732,1
561,17/11/13,412.3759217,16177.24516,1
560,17/11/12,367.728137,15572.37612,1
559,17/11/11,383.2400514,16115.4187,1
558,17/11/10,324.6062752,15757.68675,1
557,17/11/9,336.9862875,16446.62962,1
556,17/11/8,307.789195,16507.90108,1
555,17/11/7,320.5197287,15772.90539,1
554,17/11/6,320.9549767,15659.3479,1
553,17/11/5,334.5770019,16013.31679,1
552,17/11/4,348.7117232,15970.58528,1
551,17/11/3,338.1319909,15880.48926,1
550,17/11/2,332.0355169,15414.63154,1
549,17/11/1,333.5854824,14869.46128,1
548,17/10/31,333.5854824,14449.91273,1
547,17/10/30,347.730629,14128.95835,1
546,17/10/29,319.2898345,14120.67111,1
545,17/10/28,332.6449988,13384.0713,1
544,17/10/27,345.7067315,13401.49457,1
543,17/10/26,357.9331795,13499.62767,1
542,17/10/25,370.9883814,13269.61142,1
541,17/10/24,372.7479886,13060.16602,1
540,17/10/23,383.4413264,13498.83297,1
539,17/10/22,397.2966579,13661.53782,1
538,17/10/21,414.1451338,13776.53292,1
537,17/10/20,428.8772489,13681.07088,1
536,17/10/19,447.1009301,13392.08601,1
535,17/10/18,461.2896663,13334.0485,1
534,17/10/17,474.6764602,13508.31173,1
533,17/10/16,494.7764499,13787.9659,1
532,17/10/15,515.7765614,13778.89211,1
531,17/10/14,537.5836234,13755.63413,1
530,17/10/13,511.358134,13656.60741,1
529,17/10/12,498.0949975,12843.38558,1
528,17/10/11,518.9492385,12130.89593,3
527,17/10/10,540.078849,12025.67707,3
526,17/10/9,562.8476161,11895.33619,3
525,17/10/8,583.0941917,11894.59466,3
524,17/10/7,606.9493476,11611.42932,3
523,17/10/6,630.1156676,11471.4909,3
522,17/10/5,655.7082965,11261.46929,3
521,17/10/4,679.5481602,11097.64041,3
520,17/10/3,704.8557547,11269.10546,3
519,17/10/2,734.7389906,11443.18063,3
518,17/10/1,765.7617317,11446.25358,3
517,17/9/30,765.7617317,11351.10731,3
516,17/9/29,796.6318075,10962.45445,3
515,17/9/28,829.2906613,11058.24492,3
514,17/9/27,837.9057403,11366.70984,3
513,17/9/26,872.5826777,10782.65852,3
512,17/9/25,898.6778769,10998.04874,3
511,17/9/24,935.3849551,10614.3014,3
510,17/9/23,950.320644,10486.47192,3
509,17/9/22,989.8707475,9819.529171,3
508,17/9/21,998.3493646,9921.039778,3
507,17/9/20,1039.964015,10617.02311,3
506,17/9/19,1080.823979,10707.75546,3
505,17/9/18,998.6383427,10885.06266,3
504,17/9/17,1040.928408,9534.629771,3
503,17/9/16,1085.171095,9692.35801,3
502,17/9/15,1014.024124,9689.39634,3
501,17/9/14,581.9729512,8414.229044,3
500,17/9/13,570.1717219,10679.09454,3
499,17/9/12,592.0748054,11275.29239,3
498,17/9/11,616.4605862,11404.71412,3
497,17/9/10,633.6032205,11274.79004,3
496,17/9/9,658.3728801,11575.23722,3
495,17/9/8,632.3617672,11712.46071,3
494,17/9/7,657.716656,12563.53995,3
493,17/9/6,671.9181836,12676.01669,3
492,17/9/5,685.2761343,12168.50941,3
491,17/9/4,601.4179219,11664.57768,3
490,17/9/3,625.1300919,12906.76591,3
489,17/9/2,569.3018777,12697.92575,3
488,17/9/1,587.3148791,13808.64474,3
487,17/8/31,587.3148791,13429.87437,3
486,17/8/30,581.4443967,12967.58326,3
485,17/8/29,575.6885552,12495.41178,3
484,17/8/28,588.6347494,12058.48002,3
483,17/8/27,612.837051,11794.96119,3
482,17/8/26,636.516518,11694.48995,3
481,17/8/25,661.5415002,11725.91628,3
480,17/8/24,689.2597867,11564.37369,3
479,17/8/23,711.8932521,11462.22627,3
478,17/8/22,735.3989949,11245.48521,3
477,17/8/21,754.1419819,11044.57813,3
476,17/8/20,781.0098639,10786.31674,3
475,17/8/19,813.9912308,10908.49895,3
474,17/8/18,782.9600086,10825.76524,3
473,17/8/17,807.3417927,11461.10211,3
472,17/8/16,829.3639697,11178.88397,3
471,17/8/15,858.2166015,10841.25679,3
470,17/8/14,888.1895455,10996.69307,3
469,17/8/13,921.0785247,10730.41976,3
468,17/8/12,942.7104225,10506.97468,3
467,17/8/11,957.4573657,10143.83472,3
466,17/8/10,998.1873768,9724.775687,3
465,17/8/9,1034.044113,9675.119116,3
464,17/8/8,1054.765463,9823.91339,3
463,17/8/7,1079.363455,9400.209729,3
462,17/8/6,1124.863413,9028.204969,3
461,17/8/5,974.4439187,9031.68124,3
460,17/8/4,1014.569914,8046.949453,3
459,17/8/3,1048.091966,7950.68222,3
458,17/8/2,1086.996012,7728.258095,3
457,17/8/1,1132.968234,7850.188933,3
456,17/7/31,1132.968234,7768.842015,3
455,17/7/30,1175.13351,7476.493672,3
454,17/7/29,1224.443355,7588.339329,3
453,17/7/28,1275.601786,7818.24689,3
452,17/7/27,1321.962479,7500.814913,3
451,17/7/26,1372.221624,7247.405886,3
450,17/7/25,1349.066421,7395.440267,3
449,17/7/24,1406.479717,8033.30774,3
448,17/7/23,1459.237993,8002.204611,3
447,17/7/22,1484.099208,8198.274529,3
446,17/7/21,1539.358782,7692.374026,3
445,17/7/20,1369.919942,7905.069245,3
444,17/7/19,1370.440348,6714.146519,3
443,17/7/18,1337.020025,7164.820328,3
442,17/7/17,1125.819373,6531.017101,3
441,17/7/16,1085.942943,5623.179906,3
440,17/7/15,960.4300082,6032.488712,3
439,17/7/14,942.135716,6736.247492,3
438,17/7/13,957.7376698,7146.693881,3
437,17/7/12,909.0135337,7393.320375,3
436,17/7/11,914.9263414,6875.790368,3
435,17/7/10,734.3414237,7136.984065,3
434,17/7/9,746.3575338,7917.250716,3
433,17/7/8,772.0311481,8130.531826,3
432,17/7/7,684.2512745,7951.656711,3
431,17/7/6,713.1987727,8553.752625,3
430,17/7/5,742.1028927,8550.877834,3
429,17/7/4,773.6634521,8594.197893,3
428,17/7/3,805.9314603,8560.348103,3
427,17/7/2,808.2402858,8475.134436,3
426,17/7/1,799.2281553,8094.944699,3
425,17/6/30,799.2281553,8471.914468,3
424,17/6/29,815.5009569,8791.333193,3
423,17/6/28,811.1761078,9044.482529,3
422,17/6/27,832.431317,8566.338169,3
421,17/6/26,764.3070234,8299.52413,3
420,17/6/25,773.9646138,8932.880649,3
419,17/6/24,750.0416356,9239.952616,3
418,17/6/23,777.338438,9736.267638,3
417,17/6/22,810.4059966,9545.910285,3
416,17/6/21,788.1053496,9510.895953,3
415,17/6/20,802.0382318,10024.29445,3
414,17/6/19,830.4734711,9736.022248,3
413,17/6/18,850.6879868,9487.431551,3
412,17/6/17,829.7542031,9741.479719,3
411,17/6/16,852.4988054,9162.902799,3
410,17/6/15,876.4138212,8879.28907,3
409,17/6/14,793.8517886,9067.913157,3
408,17/6/13,824.9792587,9868.508772,3
407,17/6/12,835.4760435,9732.891486,3
406,17/6/11,856.9768386,9944.817377,3
405,17/6/10,847.2327499,9636.301089,3
404,17/6/9,878.8487715,9092.978335,3
403,17/6/8,902.4909394,8893.548384,3
402,17/6/7,889.1782495,8589.570359,3
401,17/6/6,887.4726982,9073.520371,3
400,17/6/5,903.4102596,8594.798119,3
399,17/6/4,927.1764342,8246.037891,3
398,17/6/3,966.6334087,7975.585629,3
397,17/6/2,1003.9591,7940.360402,3
396,17/6/1,1007.057329,7787.903648,3
395,17/5/31,1007.057329,7313.223775,3
394,17/5/30,1047.266935,6868.993716,3
393,17/5/29,1054.073347,6863.330548,3
392,17/5/28,1029.611244,6522.083546,3
391,17/5/27,969.9624597,6083.235315,3
390,17/5/26,952.0420443,6619.194665,3
389,17/5/25,906.312852,6928.013758,3
388,17/5/24,859.8333186,7518.10555,3
387,17/5/23,695.424599,7153.138129,3
386,17/5/22,713.1970985,6520.295185,3
385,17/5/21,701.5810258,6480.957443,3
384,17/5/20,715.2570795,6194.483501,3
383,17/5/19,593.6956719,5997.808228,3
382,17/5/18,523.6223426,5672.18302,3
381,17/5/17,500.0007426,5491.978204,3
380,17/5/16,520.9403377,4809.959454,3
379,17/5/15,541.8086407,4809.959454,3
378,17/5/14,561.537918,4798.105983,3
377,17/5/13,573.477756,4722.396443,3
376,17/5/12,558.2818949,4605.278094,3
375,17/5/11,574.7943664,4687.249195,3
374,17/5/10,578.5235463,4612.844658,3
373,17/5/9,602.9812722,4428.155178,3
372,17/5/8,574.52589,4502.155158,3
371,17/5/7,595.8267181,4170.183366,3
370,17/5/6,578.4707731,4030.507623,3
369,17/5/5,600.3685858,3850.648383,3
368,17/5/4,523.8690487,3783.459057,3
367,17/5/3,490.7161096,3547.618448,3
366,17/5/2,504.3456106,3393.758248,3
365,17/5/1,521.1284269,3332.326765,3
364,17/4/30,521.1284269,3279.401557,3
363,17/4/29,541.67161,3174.96872,0
362,17/4/28,539.2710269,3126.650667,0
361,17/4/27,424.3409787,3022.018828,0
360,17/4/26,407.8685162,2855.879138,0
359,17/4/25,423.8616927,2778.740113,0
358,17/4/24,441.8904532,2753.620474,0
357,17/4/23,460.5558969,2743.754497,0
356,17/4/22,479.3080111,2729.593503,0
355,17/4/21,499.2145345,2729.839298,0
354,17/4/20,498.4135559,2723.446755,0
353,17/4/19,512.2038533,2654.447674,0
352,17/4/18,528.0015241,2681.231545,0
351,17/4/17,548.1563219,2644.034824,0
350,17/4/16,571.3659724,2614.743913,0
349,17/4/15,595.4567708,2610.940695,0
348,17/4/14,619.445313,2597.485282,0
347,17/4/13,636.7051798,2601.977407,0
346,17/4/12,661.694111,2641.438344,0
345,17/4/11,688.8379326,2614.805563,0
344,17/4/10,717.4443494,2591.44745,0
343,17/4/9,747.8913861,2569.966759,0
342,17/4/8,779.6399594,2566.78912,0
341,17/4/7,811.9073371,2558.873333,0
340,17/4/6,837.424139,2558.887114,0
339,17/4/5,867.400561,2503.753756,0
338,17/4/4,903.9142564,2465.448703,0
337,17/4/3,939.1075523,2458.333487,0
336,17/4/2,965.7928885,2514.041781,0
335,17/4/1,1006.375415,2393.698718,0
334,17/3/31,1006.375415,2373.523009,0
333,17/3/30,1049.098743,2298.285798,0
332,17/3/29,1093.315972,2287.400008,0
331,17/3/28,1139.837923,2274.159845,0
330,17/3/27,1094.724784,2255.370147,0
329,17/3/26,1137.915514,2126.429602,0
328,17/3/25,1180.813469,2150.213194,0
327,17/3/24,1144.040055,2119.584593,0
326,17/3/23,1192.018021,2192.294259,0
325,17/3/22,1174.659714,2182.747341,0
324,17/3/21,1163.705413,2306.76126,0
323,17/3/20,1212.941176,2180.848486,0
322,17/3/19,1179.653275,2183.457377,0
321,17/3/18,975.421621,1977.231594,0
320,17/3/17,752.408092,2251.305762,0
319,17/3/16,769.5916994,2445.149731,0
318,17/3/15,793.8792227,2469.096568,0
317,17/3/14,827.6603607,2390.494307,0
316,17/3/13,853.2611092,2375.375331,0
315,17/3/12,854.7303067,2305.094901,0
314,17/3/11,768.5631112,2206.020879,0
313,17/3/10,671.8676999,2037.310122,0
312,17/3/9,666.7181196,2172.778481,0
311,17/3/8,512.0679433,2090.558155,0
310,17/3/7,472.8521178,2248.391678,0
309,17/3/6,492.7259649,2332.025534,0
308,17/3/5,513.1653518,2317.541299,0
307,17/3/4,517.2776252,2300.942608,0
306,17/3/3,525.2164714,2345.507426,0
305,17/3/2,514.6041802,2291.562039,0
304,17/3/1,494.8834145,2215.227432,0
303,17/2/28,494.8834145,2134.476475,0
302,17/2/27,513.005565,2135.827828,0
301,17/2/26,512.6300677,2108.334576,0
300,17/2/25,511.1430048,2047.808366,0
299,17/2/24,530.6404409,2094.782904,0
298,17/2/23,470.3088278,2103.62325,0
297,17/2/22,489.3928154,1997.060932,0
296,17/2/21,470.7225073,2001.011344,0
295,17/2/20,475.4573296,1930.235892,0
294,17/2/19,493.7457187,1885.245268,0
293,17/2/18,514.6398914,1893.073379,0
292,17/2/17,529.0355495,1890.038525,0
291,17/2/16,539.4180058,1856.113859,0
290,17/2/15,561.8066109,1815.234639,0
289,17/2/14,575.661915,1816.971845,0
288,17/2/13,598.3398459,1777.551944,0
287,17/2/12,618.9563702,1785.536988,0
286,17/2/11,639.0041612,1802.849261,0
285,17/2/10,664.2868737,1770.233166,0
284,17/2/9,538.7130855,1749.557673,0
283,17/2/8,561.6303572,1874.801064,0
282,17/2/7,571.1348355,1869.778414,0
281,17/2/6,594.9938028,1824.051393,0
280,17/2/5,610.3323323,1811.027108,0
279,17/2/4,630.1625131,1838.746924,0
278,17/2/3,656.6789849,1805.894962,0
